primary_model_score_bin,bank_txn_industry_primary_industry,sample_cnt,sample_pct,duedate_3m_30_valid_cnt,duedate_3m_30_bad_cnt,duedate_3m_30_good_cnt,duedate_3m_30_bad_rate,duedate_1m_5_valid_cnt,duedate_1m_5_bad_cnt,duedate_1m_5_good_cnt,duedate_1m_5_bad_rate,duedate_3m_30_amount_overdue_amount,duedate_3m_30_amount_principal_amount,duedate_3m_30_amount_overdue_rate,duedate_1m_5_amount_overdue_amount,duedate_1m_5_amount_principal_amount,duedate_1m_5_amount_overdue_rate,avg_PTI,avg_requested_loan_amount,avg_total_amount,avg_gross_surplus,avg_net_surplus,avg_total_income,avg_bank_txn_industry_primary_industry_amt,avg_bank_txn_industry_pay_interval_median,avg_bank_txn_industry_pay_interval_std,avg_bank_txn_industry_primary_employer_ratio,avg_bank_txn_industry_employer_cnt,apply_cnt,completed_application_cnt,approved_application_cnt,auto_approved_application_cnt,manual_approved_application_cnt,deal_sample_cnt,completion_rate,approval_rate,auto_approval_rate,manual_approval_rate,auto_approval_share,manual_approval_share,deal_rate
3,Health Care and Social Assistance,198,0.0030378348522507597,109,12,97,0.11009174311926606,177,10,167,0.05649717514124294,11374.710000000001,196525.0,0.057879201119450455,14644.04,196525.0,0.07451489632362296,0.04771999597538545,2128.9141414141413,1160.6060606060605,1567.64702020202,1293.3404545454543,6349.630488215487,25287.798737373738,12.012626262626263,2.0667435114848485,0.9196459325353535,1.5252525252525253,198,198,198,45,153,198,1.0,1.0,0.22727272727272727,0.7727272727272727,0.22727272727272727,0.7727272727272727,1.0
3,Labor Dispatch/Recruitment,182,0.002792353248028476,107,12,95,0.11214953271028037,172,8,164,0.046511627906976744,12204.3,164550.0,0.07416773017319964,15155.52,164550.0,0.0921028258887876,0.046914383929064496,2266.2087912087914,1081.456043956044,1794.0141666666661,1518.4365476190476,6296.19369047619,26080.13626373627,8.642857142857142,3.249355076763736,0.8736144354560439,1.6758241758241759,182,182,182,55,127,182,1.0,1.0,0.3021978021978022,0.6978021978021978,0.3021978021978022,0.6978021978021978,1.0
3,Manufacturing,111,0.0017030286292920925,62,8,54,0.12903225806451613,105,8,97,0.0761904761904762,8302.38,113950.0,0.07285985081175954,13567.27,113950.0,0.1190633611232997,0.053161344948267776,2349.099099099099,1140.3153153153153,1550.6198948948947,1245.6752252252252,6135.807927927928,27907.228828828836,8.40990990990991,1.774264809209091,0.9113748366756758,1.5675675675675675,111,111,111,33,78,111,1.0,1.0,0.2972972972972973,0.7027027027027027,0.2972972972972973,0.7027027027027027,1.0
3,Mining,108,0.0016570008285004142,60,8,52,0.13333333333333333,105,8,97,0.0761904761904762,6102.3,101050.0,0.06038891637803068,8440.03,101050.0,0.08352330529440871,0.04448284464455655,1871.5277777777778,1071.5277777777778,2080.1448456790126,1774.0042746913578,7320.224567901233,33242.357037037036,14.717592592592593,3.0213090199351855,0.9527254200833332,1.3518518518518519,108,108,108,27,81,108,1.0,1.0,0.25,0.75,0.25,0.75,1.0
3,Retail Trade,288,0.004418668876001105,160,16,144,0.1,270,13,257,0.04814814814814815,14086.969999999998,268575.0,0.05245078655868937,16907.989999999998,268575.0,0.062954444754724,0.04930282303294661,2202.1701388888887,1109.8090277777778,1356.9694155092593,1080.7047453703703,6018.8487094907405,25898.57760416667,10.43923611111111,1.8876347033972125,0.9136022119618057,1.5069444444444444,288,288,288,102,186,288,1.0,1.0,0.3541666666666667,0.6458333333333334,0.3541666666666667,0.6458333333333334,1.0
3,Social Services/Non-Profit Organizations,88,0.0013501488232225598,49,8,41,0.16326530612244897,80,4,76,0.05,7199.54,77225.0,0.09322809970864357,8090.92,77225.0,0.10477073486565232,0.045025590381395246,2206.818181818182,1055.965909090909,1681.1572916666667,1406.8619696969697,6583.670511363635,26289.97704545455,10.426136363636363,2.789993366704546,0.8884120183863636,1.7045454545454546,88,88,88,32,56,88,1.0,1.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.6363636363636364,1.0
3,Sports/Entertainment/Gambling,67,0.0010279542176808126,28,3,25,0.10714285714285714,64,2,62,0.03125,4106.25,62725.0,0.0654643284176963,5075.34,62725.0,0.08091414906337187,0.050366210820293494,1907.4626865671642,1133.955223880597,1096.9471144278605,809.6319154228854,5917.31251243781,27346.94402985075,11.253731343283581,1.4157634071641791,0.9480057318805971,1.4328358208955223,67,67,67,21,46,67,1.0,1.0,0.31343283582089554,0.6865671641791045,0.31343283582089554,0.6865671641791045,1.0
3,Technical Services/Information Media,203,0.0031145478535702232,108,12,96,0.1111111111111111,188,6,182,0.031914893617021274,9662.11,184306.0,0.05242428352847981,14724.73,184306.0,0.07989284125313337,0.04816649845291054,2024.5073891625616,1064.9310344827586,1490.582988505747,1208.1697290640393,6233.753489326764,28134.052216748772,10.472906403940886,2.406728378684729,0.927096036689655,1.4433497536945812,203,203,203,59,144,203,1.0,1.0,0.29064039408866993,0.7093596059113301,0.29064039408866993,0.7093596059113301,1.0
3,"Transport, Postal and Warehousing",152,0.0023320752401116943,87,11,76,0.12643678160919541,147,11,136,0.07482993197278912,8083.72,154600.0,0.05228796895213454,12684.919999999998,154600.0,0.08204993531694695,0.04853256655618682,2368.9144736842104,1156.7434210526317,1692.4266666666665,1385.9740460526316,6685.334956140351,29800.46361842105,9.907894736842104,2.391717002986755,0.9122830465328947,1.486842105263158,152,152,152,47,105,152,1.0,1.0,0.3092105263157895,0.6907894736842105,0.3092105263157895,0.6907894736842105,1.0
3,Unknown,1825,0.028000245481604222,1007,125,882,0.12413108242303873,1701,109,1592,0.06407995296884186,115393.85,1702237.0,0.06778953224492242,144882.43,1702237.0,0.08511296018122036,0.04754764448054999,2107.041095890411,1091.4312328767123,1638.9456045662102,1354.424399086758,6374.564139726027,28479.934257534245,10.802140504939628,2.5312269470241757,0.9163840965446575,1.4778082191780821,1825,1825,1825,603,1222,1825,1.0,1.0,0.3304109589041096,0.6695890410958905,0.3304109589041096,0.6695890410958905,1.0
3,,8878,0.13621160514283961,8812,977,7835,0.11087153881071267,8858,597,8261,0.06739670354481825,800136.47,8571990.0,0.09334314085760716,920224.11,8571990.0,0.10735244791466159,0.06452267642952599,1979.8183149357963,971.6760531651273,1919.2491257415334,1532.2502055643163,6334.560615754299,,,,,,8878,8878,8878,4526,4352,8878,1.0,1.0,0.5097995043928812,0.4902004956071187,0.5097995043928812,0.4902004956071187,1.0
4,Accommodation and Food Services,108,0.0016570008285004142,60,9,51,0.15,99,5,94,0.050505050505050504,8349.49,79900.0,0.10449924906132665,9580.22,79900.0,0.1199026282853567,0.04462584069602836,2019.4907407407406,910.4166666666666,1509.977885802469,1282.4074691358023,5358.151419753086,21747.492129629627,9.101851851851851,1.4885280194444444,0.9002802154166667,1.4907407407407407,108,108,108,37,71,108,1.0,1.0,0.3425925925925926,0.6574074074074074,0.3425925925925926,0.6574074074074074,1.0
4,Bank-issued Payroll Distribution,287,0.004403326275737212,152,29,123,0.19078947368421054,275,20,255,0.07272727272727272,28325.199999999997,227550.0,0.1244790156009668,36428.44,227550.0,0.16008982641177763,0.046304577877684334,1947.0383275261324,904.4425087108013,1759.1834030197444,1523.6252903600464,5577.598890824622,22118.495470383274,9.001742160278745,2.6139187018292684,0.9211679031567945,1.529616724738676,287,287,287,94,193,287,1.0,1.0,0.32752613240418116,0.6724738675958188,0.32752613240418116,0.6724738675958188,1.0
4,Cleaning/Security/Property Management,120,0.001841112031667127,70,6,64,0.08571428571428572,111,11,100,0.0990990990990991,3873.36,99075.0,0.03909523088569266,10358.17,99075.0,0.10454877617966188,0.042103252020596366,2076.25,938.75,1636.676888888889,1398.4150555555555,5989.801458333332,24325.571333333333,11.708333333333334,2.7761891414166664,0.9239871661666667,1.5,120,120,120,42,78,120,1.0,1.0,0.35,0.65,0.35,0.65,1.0
4,Construction,269,0.0041271594709871426,149,24,125,0.1610738255033557,257,24,233,0.0933852140077821,21469.519999999997,230070.0,0.09331733820141695,29471.39,230070.0,0.12809749206763157,0.04441510303390193,2153.8104089219332,953.6988847583643,1891.2852664188354,1629.3521003717474,6244.617094175961,26324.082676579925,9.451672862453531,2.730078202330855,0.9155177507211896,1.4646840148698885,269,269,269,80,189,269,1.0,1.0,0.29739776951672864,0.7026022304832714,0.29739776951672864,0.7026022304832714,1.0
4,Education and Training,153,0.002347417840375587,87,13,74,0.14942528735632185,139,11,128,0.07913669064748201,9939.61,121800.0,0.08160599343185551,17157.77,121800.0,0.1408683908045977,0.04270842852182143,1965.359477124183,938.8888888888889,1377.173976034858,1140.3162418300653,5937.236089324619,22632.832418300655,11.848684210526315,2.1864172640662254,0.9209602205424838,1.4313725490196079,153,153,153,33,120,153,1.0,1.0,0.21568627450980393,0.7843137254901961,0.21568627450980393,0.7843137254901961,1.0
4,Financial and Insurance Services,119,0.0018257694314032342,59,4,55,0.06779661016949153,108,8,100,0.07407407407407407,6269.43,84800.0,0.07393195754716982,8768.119999999999,84800.0,0.10339764150943395,0.0467761203509216,1844.9579831932774,911.344537815126,1466.7337394957983,1231.6784453781509,5464.64850140056,21230.635714285716,11.058823529411764,2.636585955176471,0.9139285214033614,1.495798319327731,119,119,119,46,73,119,1.0,1.0,0.3865546218487395,0.6134453781512605,0.3865546218487395,0.6134453781512605,1.0
4,Government/Public Administration,305,0.004679493080487281,168,21,147,0.125,278,20,258,0.07194244604316546,15912.34,239250.0,0.06650925809822361,14357.24,239250.0,0.06000936259143155,0.04267277863208501,1756.5573770491803,922.2950819672132,1528.8583224043716,1290.9392841530055,5886.8013661202185,24337.17937704918,11.579470198675496,2.0343286057566665,0.9407761670196721,1.337704918032787,305,305,305,96,209,305,1.0,1.0,0.31475409836065577,0.6852459016393443,0.31475409836065577,0.6852459016393443,1.0
4,Health Care and Social Assistance,198,0.0030378348522507597,121,12,109,0.09917355371900827,184,16,168,0.08695652173913043,11275.0,165150.0,0.06827126854374811,11309.52,165150.0,0.06848029064486831,0.041811137614420776,1929.9242424242425,935.3535353535353,1529.4363215488215,1295.6389814814813,5974.584208754209,22759.190000000002,11.772727272727273,2.7804775569137052,0.9120997661767678,1.5252525252525253,198,198,198,46,152,198,1.0,1.0,0.23232323232323232,0.7676767676767676,0.23232323232323232,0.7676767676767676,1.0
4,Labor Dispatch/Recruitment,184,0.0028230384485562615,113,14,99,0.12389380530973451,177,10,167,0.05649717514124294,12576.67,147750.0,0.08512128595600676,14041.27,147750.0,0.09503397631133673,0.04285402460542834,1823.641304347826,890.2173913043479,1520.7384692028984,1292.2030615942028,5698.520797101449,21254.800326086955,8.779891304347826,2.781334338626374,0.887936704173913,1.641304347826087,184,184,184,50,134,184,1.0,1.0,0.2717391304347826,0.7282608695652174,0.2717391304347826,0.7282608695652174,1.0
4,Manufacturing,108,0.0016570008285004142,64,6,58,0.09375,103,7,96,0.06796116504854369,5202.48,95725.0,0.05434818490467484,10620.46,95725.0,0.11094761034212587,0.046324679623296915,2190.046296296296,1044.212962962963,1495.926450617284,1247.7307716049381,5696.048904320986,23840.17666666667,9.625,2.1368399459907406,0.9210762848981482,1.5185185185185186,108,108,108,38,70,108,1.0,1.0,0.35185185185185186,0.6481481481481481,0.35185185185185186,0.6481481481481481,1.0
4,Mining,112,0.0017183712295559851,69,14,55,0.2028985507246377,106,9,97,0.08490566037735849,10439.33,95820.0,0.10894729701523691,8121.450000000001,95820.0,0.08475735754539762,0.04564785745958363,1768.75,949.2857142857143,1891.325699404762,1620.1354464285712,6108.071860119047,27489.597321428566,13.638392857142858,3.4250073911428567,0.9429663305892857,1.4107142857142858,112,112,112,44,68,112,1.0,1.0,0.39285714285714285,0.6071428571428571,0.39285714285714285,0.6071428571428571,1.0
4,Retail Trade,320,0.0049096320844456715,174,25,149,0.14367816091954022,298,20,278,0.06711409395973154,14816.27,230446.0,0.06429389097662794,26973.36,230446.0,0.11704850594065422,0.04334682505611727,1834.140625,850.83125,1337.6328333333333,1115.7933177083335,5453.240135416667,22262.02828125,9.89655172413793,2.028317642655172,0.9350238531312499,1.39375,320,320,320,103,217,320,1.0,1.0,0.321875,0.678125,0.321875,0.678125,1.0
4,Social Services/Non-Profit Organizations,115,0.0017643990303476632,63,6,57,0.09523809523809523,104,7,97,0.0673076923076923,4269.9,91300.0,0.046767798466593645,5786.85,91300.0,0.06338280394304491,0.04184396091127437,2225.217391304348,970.6521739130435,1758.6450869565217,1524.2952173913045,6153.48556521739,22656.425217391305,10.943478260869565,3.0009904469035087,0.9289967169565218,1.4173913043478261,115,115,115,36,79,115,1.0,1.0,0.3130434782608696,0.6869565217391305,0.3130434782608696,0.6869565217391305,1.0
4,Sports/Entertainment/Gambling,71,0.0010893246187363835,39,8,31,0.20512820512820512,66,6,60,0.09090909090909091,6295.72,56775.0,0.11088894760017613,5620.68,56775.0,0.0989992073976222,0.04557022374463147,1678.5211267605634,909.5070422535211,1261.0161737089202,1027.113215962441,5416.219600938967,21022.338169014085,11.190140845070422,2.299904752253521,0.9412212285492958,1.4225352112676057,71,71,71,18,53,71,1.0,1.0,0.2535211267605634,0.7464788732394366,0.2535211267605634,0.7464788732394366,1.0
4,Technical Services/Information Media,207,0.0031759182546257938,126,17,109,0.1349206349206349,193,16,177,0.08290155440414508,13377.59,163800.0,0.08167026862026862,16630.93,163800.0,0.10153192918192919,0.04350172202533371,1844.4444444444443,924.7584541062802,1505.6227375201288,1267.5081642512075,5785.246288244765,23207.596086956524,10.85024154589372,3.114185653864078,0.9301107414589372,1.4492753623188406,207,207,207,61,146,207,1.0,1.0,0.2946859903381642,0.7053140096618358,0.2946859903381642,0.7053140096618358,1.0
4,"Transport, Postal and Warehousing",170,0.0026082420448617634,95,18,77,0.18947368421052632,159,10,149,0.06289308176100629,12367.630000000001,132725.0,0.09318236956112264,15034.16,132725.0,0.11327300809945376,0.04404288426768775,2368.676470588235,922.0588235294117,1464.7766568627449,1225.9040784313725,5736.537784313726,24016.60894117647,8.947058823529412,2.2625946721197603,0.9117350337705883,1.4588235294117646,170,170,170,38,132,170,1.0,1.0,0.2235294117647059,0.7764705882352941,0.2235294117647059,0.7764705882352941,1.0
4,Unknown,1738,0.026665439258645555,962,137,825,0.14241164241164242,1634,144,1490,0.08812729498164015,106783.16,1400581.0,0.07624204526550053,147908.76,1400581.0,0.10560528809115646,0.04363089153850921,1944.4620253164558,915.8837744533947,1516.3564019946296,1278.1373858841578,5803.71466436517,23790.085926352127,10.964244521337948,2.75945031738564,0.9148760886703107,1.5034522439585731,1738,1738,1738,516,1222,1738,1.0,1.0,0.29689298043728424,0.7031070195627158,0.29689298043728424,0.7031070195627158,1.0
4,,8872,0.13611954954125624,8744,1312,7432,0.15004574565416284,8838,801,8037,0.09063136456211812,925393.43,7577172.0,0.12212913076277007,1062721.72,7577172.0,0.14025308122872227,0.06419734139273411,1855.9062218214608,861.7275698827773,1791.3121611061015,1439.505849489029,5806.977582844905,,,,,,8872,8872,8872,4243,4629,8872,1.0,1.0,0.47824616771866546,0.5217538322813345,0.47824616771866546,0.5217538322813345,1.0
5,Accommodation and Food Services,124,0.0019024824327226978,65,13,52,0.2,117,9,108,0.07692307692307693,7720.5,68150.0,0.11328686720469552,7558.06,68150.0,0.11090330154071901,0.03950788251458747,1711.6935483870968,666.733870967742,1269.2221505376344,1097.9073118279568,4651.820403225805,15691.977983870966,8.59274193548387,2.1925601070650407,0.9203528402258064,1.4435483870967742,124,124,124,29,95,124,1.0,1.0,0.23387096774193547,0.7661290322580645,0.23387096774193547,0.7661290322580645,1.0
5,Bank-issued Payroll Distribution,313,0.004802233882598423,191,45,146,0.2356020942408377,301,41,260,0.1362126245847176,24339.260000000002,207875.0,0.11708603728202045,36400.479999999996,207875.0,0.17510754058929642,0.03852457817173829,1736.182108626198,737.8594249201278,1445.7958306709265,1262.2884398296057,5057.118647497337,17372.419616613417,8.931089743589743,3.255323036410256,0.8916385926230032,1.6166134185303513,313,313,313,65,248,313,1.0,1.0,0.20766773162939298,0.792332268370607,0.20766773162939298,0.792332268370607,1.0
5,Cleaning/Security/Property Management,127,0.001948510233514376,73,19,54,0.2602739726027397,121,22,99,0.18181818181818182,10900.789999999999,80876.0,0.13478399030614768,15750.18,80876.0,0.19474479450022256,0.03749957959251102,1755.3149606299212,716.3464566929134,1455.8138713910762,1268.3470472440945,5250.068083989502,19305.279291338586,11.724409448818898,2.7119452484645667,0.9335453787322835,1.4173228346456692,127,127,127,18,109,127,1.0,1.0,0.14173228346456693,0.8582677165354331,0.14173228346456693,0.8582677165354331,1.0
5,Construction,222,0.003406057258584185,128,29,99,0.2265625,218,20,198,0.09174311926605505,19328.879999999997,160716.0,0.12026730381542595,22918.23,160716.0,0.14260079892481148,0.03924583652701982,1781.418918918919,762.3468468468468,1764.3290615615615,1564.3196696696698,5423.93192942943,18695.510045045045,8.736486486486486,3.978975374779279,0.9064592098783784,1.545045045045045,222,222,222,49,173,222,1.0,1.0,0.22072072072072071,0.7792792792792793,0.22072072072072071,0.7792792792792793,1.0
5,Education and Training,148,0.0022707048390561233,75,22,53,0.29333333333333333,139,18,121,0.12949640287769784,8902.380000000001,98916.0,0.08999939342472402,12196.73,98916.0,0.12330391443244773,0.03751461673195686,1796.9594594594594,753.4864864864865,1261.440653153153,1072.9189864864866,5339.757759009008,17680.886283783784,11.179054054054054,1.9568434118911564,0.9297592322364865,1.3175675675675675,148,148,148,31,117,148,1.0,1.0,0.20945945945945946,0.7905405405405406,0.20945945945945946,0.7905405405405406,1.0
5,Financial and Insurance Services,99,0.0015189174261253798,60,9,51,0.15,95,16,79,0.16842105263157894,7437.409999999999,72425.0,0.10269119779081808,11263.2,72425.0,0.15551536071798414,0.03873187993400279,1808.8383838383838,784.5959595959596,1390.1554377104378,1196.4300505050503,5396.190572390573,17283.654444444444,11.18041237113402,3.122802824061856,0.9217728605656565,1.4444444444444444,99,99,99,21,78,99,1.0,1.0,0.21212121212121213,0.7878787878787878,0.21212121212121213,0.7878787878787878,1.0
5,Government/Public Administration,293,0.004495381877320568,190,48,142,0.25263157894736843,283,38,245,0.13427561837455831,30362.72,205925.0,0.14744552628384122,32610.27,205925.0,0.15835993687021974,0.03923654553237146,1605.0341296928327,765.5290102389079,1533.1538907849829,1332.5818600682594,5409.035932878271,20256.620887372013,11.902397260273972,2.6887657912620693,0.944916088430034,1.3310580204778157,293,293,293,50,243,293,1.0,1.0,0.17064846416382254,0.8293515358361775,0.17064846416382254,0.8293515358361775,1.0
5,Health Care and Social Assistance,164,0.0025161864432784067,95,22,73,0.23157894736842105,156,15,141,0.09615384615384616,13945.720000000001,106826.0,0.13054612173066482,12826.029999999999,106826.0,0.12006468462733791,0.038184341862815926,1831.4024390243903,745.1280487804878,1283.992032520325,1096.3667581300813,5161.927042682926,17892.908780487804,11.932926829268293,2.3836076941963196,0.9319703955731709,1.4024390243902438,164,164,164,32,132,164,1.0,1.0,0.1951219512195122,0.8048780487804879,0.1951219512195122,0.8048780487804879,1.0
5,Labor Dispatch/Recruitment,214,0.003283316456473043,135,34,101,0.2518518518518518,207,26,181,0.12560386473429952,21520.15,155375.0,0.13850458567980692,28303.68,155375.0,0.18216366854384552,0.03847505599478979,1978.3878504672898,790.5373831775701,1529.6280919003113,1344.286464174455,5107.130288161993,15796.061588785045,7.387323943661972,4.045854432306603,0.8663684070747665,1.794392523364486,214,214,214,43,171,214,1.0,1.0,0.20093457943925233,0.7990654205607477,0.20093457943925233,0.7990654205607477,1.0
5,Manufacturing,109,0.001672343428764307,66,11,55,0.16666666666666666,104,6,98,0.057692307692307696,8564.83,77325.0,0.11076404784998384,8692.17,77325.0,0.11241086323957324,0.03999384279911789,1978.211009174312,748.8532110091743,1292.502140672783,1102.8144495412844,4951.1637003058095,19236.793486238534,9.61574074074074,2.755442632953703,0.9314430782568808,1.4036697247706422,109,109,109,15,94,109,1.0,1.0,0.13761467889908258,0.8623853211009175,0.13761467889908258,0.8623853211009175,1.0
5,Mining,90,0.0013808340237503453,56,8,48,0.14285714285714285,89,14,75,0.15730337078651685,8225.76,69725.0,0.11797432771602726,12186.7,69725.0,0.17478235926855504,0.03895273814121101,1614.4444444444443,823.0555555555555,1649.2341666666662,1436.362296296296,5876.763148148147,21189.110555555555,13.337078651685394,3.103153630976745,0.9265878944,1.4111111111111112,90,90,90,25,65,90,1.0,1.0,0.2777777777777778,0.7222222222222222,0.2777777777777778,0.7222222222222222,1.0
5,Retail Trade,353,0.005415937893154131,197,46,151,0.233502538071066,341,33,308,0.0967741935483871,29037.14,221400.0,0.1311523938572719,39891.229999999996,221400.0,0.18017719060523937,0.039095282978409175,1580.240793201133,724.929178470255,1267.9511331444758,1086.2981680830972,5019.836449480642,18457.455269121812,10.002832861189802,1.8253516376448864,0.9541050801954675,1.3059490084985836,353,353,353,75,278,353,1.0,1.0,0.21246458923512748,0.7875354107648725,0.21246458923512748,0.7875354107648725,1.0
5,Social Services/Non-Profit Organizations,121,0.0018564546319310197,80,17,63,0.2125,118,11,107,0.09322033898305085,12839.72,90800.0,0.1414066079295154,14142.07,90800.0,0.15574966960352424,0.036749967335601756,1751.6528925619834,780.5785123966942,1364.3793663911845,1180.5892699724518,5257.744352617081,16250.185619834709,10.87190082644628,3.453550904264463,0.8957815033140495,1.5289256198347108,121,121,121,18,103,121,1.0,1.0,0.1487603305785124,0.8512396694214877,0.1487603305785124,0.8512396694214877,1.0
5,Sports/Entertainment/Gambling,75,0.0011506950197919543,44,9,35,0.20454545454545456,72,5,67,0.06944444444444445,7293.76,49350.0,0.1477965552178318,7477.280000000001,49350.0,0.15151529888551166,0.03744652550353163,1615.0,753.3333333333334,1484.4552666666666,1296.6347333333333,5304.459333333333,16919.570133333335,10.89864864864865,2.652812484067568,0.8932491229066667,1.6666666666666667,75,75,75,14,61,75,1.0,1.0,0.18666666666666668,0.8133333333333334,0.18666666666666668,0.8133333333333334,1.0
5,Technical Services/Information Media,193,0.0029611218509312956,119,25,94,0.21008403361344538,185,25,160,0.13513513513513514,14235.560000000001,125776.0,0.11318184709324515,26234.22,125776.0,0.20857890217529576,0.039181842338332655,1749.6113989637306,742.880829015544,1498.8064853195162,1308.3122538860102,5160.449801381693,18073.34316062176,10.095854922279793,2.9528125234300524,0.9103682387461141,1.5025906735751295,193,193,193,37,156,193,1.0,1.0,0.19170984455958548,0.8082901554404145,0.19170984455958548,0.8082901554404145,1.0
5,"Transport, Postal and Warehousing",134,0.002055908435361625,70,9,61,0.12857142857142856,126,14,112,0.1111111111111111,6028.52,87175.0,0.06915422999713221,15393.740000000002,87175.0,0.1765843418411242,0.039906722971174306,2165.6716417910447,767.723880597015,1403.647027363184,1212.7463930348258,5114.45369402985,18054.91514925373,8.404580152671755,2.6257974124427483,0.9256060734776118,1.3805970149253732,134,134,134,23,111,134,1.0,1.0,0.17164179104477612,0.8283582089552238,0.17164179104477612,0.8283582089552238,1.0
5,Unknown,1583,0.02428733621774218,953,222,731,0.23294858342077648,1492,182,1310,0.12198391420911528,159813.69,1102252.0,0.1449883420488237,201805.81999999998,1102252.0,0.1830850114129981,0.039857808017314894,1784.3821857233102,775.3644977890082,1376.1777005685406,1180.9998231206569,5200.9434101916195,18832.005053695513,10.386464263124605,2.9105508139134306,0.9253555282867973,1.4655716993051169,1583,1583,1583,318,1265,1583,1.0,1.0,0.20088439671509792,0.799115603284902,0.20088439671509792,0.799115603284902,1.0
5,,8816,0.13526036392647825,8695,2102,6593,0.24174813110983323,8790,1300,7490,0.14789533560864618,1059155.46,6089129.0,0.17394203013271684,1270985.22,6089129.0,0.2087302174087624,0.06193244772860268,1641.9902450090744,695.6872731397459,1691.4137622882636,1381.2643698956442,5318.780090176951,,,,,,8816,8816,8816,3132,5684,8816,1.0,1.0,0.35526315789473684,0.6447368421052632,0.35526315789473684,0.6447368421052632,1.0
